org_name,city,state,zip,npi,clia,license_id,lab_type,engine_score,money_score,pain_score,fit_score,tier,rule_score,priority,signals
LABORATORY CORPORATION OF AMERICA HOLDINGS,KANSAS CITY,MO,641321136,1427440676,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: MO
LABORATORY CORPORATION OF AMERICA HOLDINGS,BLUE SPRINGS,MO,640152963,1881079416,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: MO
LABORATORY CORPORATION OF AMERICA HOLDINGS,LEES SUMMIT,MO,640866000,1538729991,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LAB INC.,SAINT LOUIS,MO,631418635,1295874378,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,WASHINGTON,MO,630906449,1568501633,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,SAINT JOSEPH,MO,645072502,1427312560,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,MARYLAND HEIGHTS,MO,631463534,1104016088,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,SAINT LOUIS,MO,631416338,1265562474,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,OVERLAND,MO,631145423,1831238906,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,KANSAS CITY,MO,641144862,1851729073,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,SAINT LOUIS,MO,631123005,1790815231,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,MARYLAND HEIGHTS,MO,631463534,1083650816,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,LEES SUMMIT,MO,640866001,1639507858,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: MO
SONIC DIAGNOSTICS CORP,KANSAS CITY,MO,641512382,1720671159,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): sonic (large/public entity — low RCM fit);Priority market: MO
SONIC LABZONE,SAINT LOUIS,MO,631321323,1336330695,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): sonic (large/public entity — low RCM fit);Priority market: MO
WASHINGTON UNIVERSITY,SAINT LOUIS,MO,631101007,1174880629,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: MO
WASHINGTON UNIVERSITY,SAINT LOUIS,MO,631082821,1043414113,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: MO
WASHINGTON UNIVERSITY,SAINT LOUIS,MO,631101007,1235235532,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: MO
WASHINGTON UNIVERSITY,SAINT LOUIS,MO,631101003,1316269293,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: MO
WASHINGTON UNIVERSITY,SAINT LOUIS,MO,631082979,1487099768,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: MO
LABORATORY CORPORATION OF AMERICA,RENO,NV,895022191,1508841990,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NV
LABORATORY CORPORATION OF AMERICA,LAS VEGAS,NV,89119,1760460778,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NV
LABORATORY CORPORATION OF AMERICA,LAS VEGAS,NV,891194437,1881204402,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NV
NEOGENOMICS LABORATORIES INC,HENDERSON,NV,890155623,1427650829,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): neogenomics laboratories (large/public entity — low RCM fit);Priority market: NV
QUEST DIAGNOSTICS INCORPORATED,LAS VEGAS,NV,891195408,1043256886,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NV
QUEST DIAGNOSTICS INCORPORATED,SPARKS,NV,894349641,1174541130,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NV
BIOGEN LABORATORY CORPORATION,WYCKOFF,NJ,074813444,1992116941,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NJ
LABORATORY CORPORATION OF AMERICA HOLDINGS,RARITAN,NJ,088691800,1063497451,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NJ
LABORATORY CORPORATION OF AMERICA HOLDINGS,LAKEWOOD,NJ,087011242,1770910879,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NJ
MEDQUEST LABS LLC,AVENEL,NJ,070011330,1992649453,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NJ
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,ORLANDO,FL,328097641,1902824964,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: FL
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,MARLTON,NJ,080534161,1568717676,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NJ
QUEST DIAGNOSTICS INCORPORATED,CLIFTON,NJ,070122355,1932145778,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NJ
RUSHI LABORATORY CORPORATION,RINGWOOD,NJ,074561402,1942036611,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NJ
RUTGERS THE STATE UNIVERSITY OF NEW JERSEY,NEWARK,NJ,07103,1811326283,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NJ
RUTGERS UNIVERSITY DIAGNOSTIC SERVICES,NEWARK,NJ,071032495,1083813745,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostic;Name signal (−): university (large/public entity — low RCM fit);Priority market: NJ
"RUTGERS, THAT STATE UNIVERSITY OF NEW JERSEY",NEWARK,NJ,07103,1699365445,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NJ
"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",PISCATAWAY,NJ,088548000,1083234686,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NJ
UNIVERSITY CLINICAL SERVICES LLC,UNION,NJ,070837137,1265146385,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NJ
"BURLINGTON LABORATORIES OF SARATOGA COUNTY, LLC",SCHUYLERVILLE,NY,128711049,1427384304,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): county (large/public entity — low RCM fit);Priority market: NY
COUNTY OF CATTARAUGUS,OLEAN,NY,147601100,1598711988,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): county (large/public entity — low RCM fit);Priority market: NY
ERIE COUNTY PUBLIC HEALTH LABORATORY,BUFFALO,NY,142142804,1790865145,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): county (large/public entity — low RCM fit);Priority market: NY
LABORATORY CORPORATION OF AMERICA,ALBANY,NY,122065013,1871578260,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NY
LABORATORY CORPORATION OF AMERICA,UNIONDALE,NY,115533658,1033194428,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NY
LABORATORY CORPORATION OF AMERICA HOLDINGS,NEW YORK,NY,101286217,1780882761,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NY
LABORATORY CORPORATION OF AMERICA HOLDINGS,ALBANY,NY,122065013,1174740542,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NY
LABORATORY CORPORATION OF AMERICA HOLDINGS,PLAINVIEW,NY,118034224,1447946942,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NY
LABORATORY CORPORATION OF AMERICA HOLDINGS,NEW YORK,NY,100656135,1194404384,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NY
LABORATORY CORPORATION OF AMERICA HOLDINGS,LIVERPOOL,NY,130880000,1467437129,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NY
LABORATORY CORPORATION OF AMERICA HOLDINGS,CAMILLUS,NY,130313200,1518414796,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NY
LABORATORY CORPORATION OF AMERICA HOLDINGS,SYRACUSE,NY,132023130,1073060257,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NY
MASONIC MEDICAL RESEARCH LABORATORY,UTICA,NY,135011738,1508451527,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): sonic (large/public entity — low RCM fit);Priority market: NY
NEW YORK UNIVERSITY,NEW YORK,NY,100104020,1326254608,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NY
NEW YORK UNIVERSITY,NEW YORK,NY,100166402,1942416227,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NY
QUEST DIAGNOSTICS,STATEN ISLAND,NY,103014639,1174684856,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NY
QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,MELVILLE,NY,117474215,1225074065,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical lab;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NY
QUEST DIAGNOSTICS INCORPORATED,NEW YORK,NY,101283679,1467470427,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NY
QUEST DIAGNOSTICS INCORPORATED,ALBANY,NY,122053874,1265202147,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NY
QUEST DIAGNOSTICS INCORPORATED,MOUNT KISCO,NY,105493429,1376781039,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NY
QUEST DIAGNOSTICS INCORPORATED,MOUNT KISCO,NY,105493446,1730982109,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NY
QUEST DIAGNOSTICS OF PENNSYLVANIA INC.,NORTH SYRACUSE,NY,132123751,1336167964,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NY
QUEST DIAGNOSTICS OF PENNSYLVANIA INC.,BUFFALO,NY,142281134,1366460321,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: diagnostics;Name signal (−): quest (large/public entity — low RCM fit);Priority market: NY
THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,NEW YORK,NY,100323725,1932368214,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NY
UNIVERSITY OF ROCHESTER,WEST HENRIETTA,NY,145869728,1902487093,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NY
"UNIVERSITY PATHOLOGISTS LABORATORIES, LLP",SYRACUSE,NY,132023096,1063433860,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NY
"UNIVERSITY PATHOLOGY, P.C.",ELMSFORD,NY,105231600,1164524930,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): university (large/public entity — low RCM fit);Priority market: NY
COUNTY OF DAVIE,MOCKSVILLE,NC,270282039,1407955438,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): county (large/public entity — low RCM fit);Priority market: NC
COUNTY OF YADKIN,YADKINVILLE,NC,270550457,1770645319,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): county (large/public entity — low RCM fit);Priority market: NC
GUILFORD COUNTY DEPARTMENT OF PUBLIC HEALTH,HIGH POINT,NC,272606707,1992830368,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): county (large/public entity — low RCM fit);Priority market: NC
GUILFORD COUNTY DEPARTMENT OF PUBLIC HEALTH,HIGH POINT,NC,272606707,1700911104,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): county (large/public entity — low RCM fit);Priority market: NC
HORIZON LABORATORY CORPORATION,RALEIGH,NC,276161858,1205823374,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: NC
"LABCORP EMPLOYER SERVICES, INC.",BURLINGTON,NC,272155866,1215588553,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): labcorp (large/public entity — low RCM fit);Priority market: NC
LABCORP INDIANA INC,BURLINGTON,NC,272155848,1336797711,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): labcorp (large/public entity — low RCM fit);Priority market: NC
LABORATORY CORPORATION OF AMERIC HOLDINGS,ROANOKE,VA,240189100,1225402142,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: VA
LABORATORY CORPORATION OF AMERICA,WEBSTER,TX,775981409,1811974181,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: TX
LABORATORY CORPORATION OF AMERICA,SAN MATEO,CA,944013819,1720060866,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: CA
LABORATORY CORPORATION OF AMERICA,LEAGUE CITY,TX,775733755,1841336419,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: TX
LABORATORY CORPORATION OF AMERICA,CAMPBELL,CA,95008,1487818548,,,Clinical Medical Laboratory,3,0,0,3,C,12,Low,Tier C lab type: clinical;Name signal (−): laboratory corporation (large/public entity — low RCM fit);Priority market: CA
